POA_CODE_2021,P_OthServ_0,P_OthServ_1_19,P_OthServ_20_29,P_OthServ_30_34,P_OthServ_35_39,P_OthServ_40_44,P_OthServ_45_49,P_OthServ_50_over,P_OthServ_hours_NS,P_OthServ_Tot,P_ID_NS_0,P_ID_NS_1_19,P_ID_NS_20_29,P_ID_NS_30_34,P_ID_NS_35_39,P_ID_NS_40_44,P_ID_NS_45_49,P_ID_NS_50_over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_19,P_Tot_20_29,P_Tot_30_34,P_Tot_35_39,P_Tot_40_44,P_Tot_45_49,P_Tot_50_over,P_Tot_hours_NS,P_Tot_Tot
POA4183,0,4,3,4,4,0,0,0,0,15,4,10,0,3,3,10,0,5,10,55,98,154,127,81,112,160,20,82,33,863
POA4184,18,15,11,3,10,13,0,3,0,79,15,21,18,8,12,20,6,5,23,121,232,454,293,208,329,272,73,174,68,2098
POA4205,18,10,11,0,16,19,5,8,4,90,9,15,14,8,40,11,3,10,19,120,170,272,224,186,569,376,126,191,43,2153
POA4207,188,161,125,83,295,268,74,129,27,1349,75,176,136,82,364,354,78,158,299,1719,2253,3567,3118,2248,6981,5872,1677,3420,628,29763
POA4208,76,54,44,37,104,106,35,69,10,533,42,65,44,28,139,135,38,61,116,668,874,1527,1215,888,2663,2487,768,1750,225,12399
POA4209,223,226,127,97,338,277,75,156,14,1546,84,150,149,96,404,402,82,174,333,1877,2798,4557,3919,2881,8315,6769,2006,3979,703,35940
POA4210,78,68,73,35,110,96,28,80,5,568,39,33,42,27,143,122,15,64,95,589,910,1585,1327,961,2491,2296,629,1435,215,11849
POA4211,226,168,140,109,218,268,68,152,33,1380,86,203,162,95,282,277,69,168,252,1590,2566,4385,3650,2714,6496,5686,1573,3432,556,31057
POA4212,117,112,76,38,105,108,36,66,7,674,40,70,87,47,128,170,53,111,125,833,1214,2253,1885,1226,2951,3144,869,2221,273,16036
POA4213,121,104,80,40,109,101,34,100,15,712,41,86,69,48,149,129,25,87,116,751,1192,2390,1867,1319,2833,2745,777,1966,256,15350
POA4214,121,115,110,53,143,135,36,69,9,795,43,124,87,62,183,163,32,79,144,914,1681,2857,2310,1609,3719,3380,843,1928,314,18638
POA4215,174,186,133,66,180,151,41,66,15,1009,91,151,135,74,237,231,53,95,242,1307,2504,4180,3390,2195,5359,4190,1024,2144,561,25544
POA4216,141,121,70,41,115,129,28,58,9,720,35,103,96,56,143,156,38,102,160,896,1379,2516,2126,1451,3503,3096,842,2047,328,17284
POA4217,151,155,100,49,142,101,16,66,11,792,71,164,155,85,163,203,46,131,213,1220,2030,3462,3030,1828,3681,3591,869,2469,466,21423
POA4218,138,115,90,62,112,105,25,63,11,717,48,119,116,71,139,182,35,98,160,982,1630,2752,2312,1532,3353,3419,879,2205,321,18406
POA4220,119,98,72,42,114,91,21,61,12,637,33,95,82,59,138,152,27,93,119,797,1354,2445,1972,1509,2993,3200,834,1969,260,16538
POA4221,89,81,64,44,71,83,14,50,9,512,34,98,78,41,115,122,24,74,102,692,1227,2260,1902,1272,2574,2719,748,1732,254,14691
POA4223,45,44,32,21,44,45,13,18,5,262,20,44,42,29,59,79,11,38,54,376,568,1171,957,690,1284,1356,356,835,115,7335
POA4224,21,15,15,15,14,18,4,12,0,108,11,21,18,12,25,27,12,19,28,171,280,549,497,375,644,681,161,398,55,3637
POA4225,17,30,11,12,26,21,5,8,0,130,13,21,22,14,31,35,7,20,37,209,335,656,528,388,719,665,205,442,83,4022
POA4226,131,87,71,50,120,145,29,61,10,699,52,110,86,56,147,158,22,75,139,852,1479,2818,2153,1643,3797,3425,887,1839,295,18334
POA4227,92,80,60,31,90,79,27,42,12,523,28,71,45,34,92,120,18,61,99,570,1025,1856,1538,1011,2586,2292,595,1209,218,12323
POA4228,21,17,10,16,11,19,7,18,0,109,3,26,13,10,18,29,8,18,25,143,208,470,360,228,406,483,130,369,49,2691
POA4270,14,10,12,10,15,29,9,16,0,119,3,14,18,11,24,22,6,8,28,134,181,250,250,145,384,436,135,367,63,2200
POA4272,24,18,13,5,22,23,9,5,0,120,13,29,9,9,25,22,8,28,25,165,368,615,446,292,487,614,173,442,69,3504
POA4275,10,5,9,5,14,23,9,7,0,82,10,12,8,9,13,21,0,15,18,107,169,253,195,148,344,387,107,293,48,1946
POA4280,71,67,49,27,106,91,40,73,7,536,27,52,38,23,116,102,36,72,109,579,675,1223,989,747,2172,2006,674,1508,209,10212
POA4285,55,53,35,23,93,83,32,59,8,434,33,53,41,29,90,86,34,67,122,560,652,1210,982,736,1835,1771,593,1491,236,9504
POA4287,5,0,0,3,0,0,0,0,0,13,5,4,0,3,0,5,0,5,0,11,19,42,26,29,40,52,21,58,7,295
POA4300,182,170,132,97,307,237,62,128,12,1326,78,118,111,85,415,383,88,157,290,1733,2328,3535,3227,2526,8694,7139,1928,3614,583,33583
POA4301,83,73,48,41,144,128,41,48,11,622,51,103,65,61,258,177,45,73,213,1037,1075,1879,1608,1233,4027,2902,833,1497,420,15465
POA4303,3,6,0,5,16,13,0,4,0,52,8,12,8,9,24,15,0,8,26,101,112,163,142,106,366,216,66,124,57,1360
POA4304,49,39,25,22,80,54,10,27,0,308,17,36,22,20,95,69,14,34,93,406,590,877,771,585,1909,1368,387,707,182,7385
POA4305,189,148,124,68,257,172,58,95,18,1117,57,104,74,51,288,239,81,129,235,1255,2237,3503,2754,2039,6788,5256,1690,2936,473,27670
POA4306,139,112,92,62,174,147,56,122,8,913,40,76,51,29,200,181,61,124,149,919,1789,2607,2128,1569,5076,4664,1423,2941,341,22536
POA4307,0,5,0,0,5,3,0,6,0,29,0,5,6,0,13,8,6,12,7,44,44,109,89,49,145,149,65,147,16,805
POA4309,3,10,6,4,12,8,0,10,4,59,5,5,3,0,9,14,4,16,14,66,114,227,152,110,275,228,81,300,49,1531
POA4310,21,14,13,9,14,13,5,23,3,110,10,10,12,10,21,27,6,12,38,144,243,358,294,207,399,435,146,396,80,2562
POA4311,29,18,6,13,39,18,0,13,0,142,15,21,13,9,41,36,3,23,39,210,334,487,387,297,844,689,229,630,110,4013
POA4312,7,7,4,0,0,6,0,4,0,32,10,4,0,0,0,9,0,4,9,43,91,136,122,80,132,150,53,141,25,923
POA4313,0,4,0,0,3,5,3,6,0,24,0,5,5,0,5,5,0,12,14,50,73,136,89,72,134,137,37,161,33,877
POA4314,4,3,4,3,7,0,0,0,0,22,3,4,0,4,10,7,0,9,15,59,50,151,129,76,162,110,55,173,38,951
POA4340,18,14,7,4,19,20,8,16,0,110,6,17,10,3,40,23,7,23,29,155,214,330,246,179,507,436,133,381,71,2498
POA4341,43,32,12,19,50,48,14,22,3,245,21,36,23,27,57,42,21,35,51,316,525,857,685,506,1365,1131,402,930,125,6531
POA4342,3,5,3,3,14,11,9,7,0,53,0,3,3,3,6,13,0,0,10,39,83,175,118,76,223,219,57,195,21,1171
POA4343,25,23,14,10,25,21,9,25,0,156,16,36,29,18,45,58,14,19,64,291,331,710,583,490,1020,1017,316,787,133,5393
POA4344,6,4,4,0,8,12,0,7,4,53,3,5,4,6,3,9,4,8,12,56,110,151,130,95,219,214,79,214,34,1254
POA4346,4,4,0,0,8,5,0,4,0,24,0,3,0,0,6,0,0,0,5,24,37,70,61,32,100,80,30,76,8,490
POA4347,4,0,6,0,0,7,4,7,0,24,0,5,0,0,16,3,0,0,8,29,38,78,60,50,142,101,41,110,16,645
POA4350,79,344,262,183,506,437,158,277,22,2265,72,205,153,94,316,354,114,237,301,1848,2186,7161,6256,4585,11676,9628,3300,7143,711,52655
POA4352,19,86,83,45,119,128,46,101,9,628,22,77,41,31,77,98,30,105,73,549,762,2177,1682,1197,2906,2878,1062,2746,182,15583
POA4353,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,5,10,21,19,13,29,32,6,38,5,171
POA4354,0,7,3,4,3,8,5,6,0,29,3,7,0,0,0,4,0,5,0,26,27,70,56,46,95,103,31,107,16,557
POA4355,0,3,4,5,5,9,0,3,0,29,0,8,6,6,7,3,3,4,11,53,44,135,113,93,148,137,35,186,32,925
POA4356,3,22,8,3,16,24,13,19,0,105,0,8,8,8,24,20,3,20,26,112,117,309,251,200,375,356,159,543,73,2379
POA4357,0,4,4,0,0,7,0,4,0,19,3,8,3,0,8,9,0,12,14,57,42,135,91,69,143,191,70,249,28,1028
POA4358,6,14,4,9,15,11,5,7,0,76,4,6,5,3,16,13,7,11,9,62,71,169,157,118,279,261,95,297,28,1474
POA4359,0,0,0,5,0,10,0,0,0,23,0,3,0,0,5,3,0,0,6,29,37,84,59,59,116,141,49,134,13,679
POA4360,0,0,0,0,3,0,0,4,0,13,0,0,0,0,0,0,0,4,0,10,6,35,17,15,41,44,15,57,0,236
POA4361,0,0,7,4,5,4,6,0,0,34,5,4,10,0,6,9,0,6,21,63,52,148,139,83,163,195,66,250,41,1131
POA4362,0,10,6,3,5,11,5,0,0,40,4,15,5,3,9,3,3,11,18,59,58,159,121,83,196,152,58,221,36,1082
POA4363,0,4,4,3,0,5,0,0,0,18,0,0,0,4,5,3,0,3,3,25,7,34,31,15,60,53,13,49,11,273
POA4364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,11,4,6,3,36,4,83
POA4365,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,15,5,36,19,18,32,21,10,38,11,190
POA4370,12,37,34,19,60,86,26,45,4,317,30,40,33,18,58,55,20,45,76,368,382,1166,941,741,1564,1383,455,1304,167,8105
POA4371,0,0,4,0,3,0,0,0,0,15,0,5,0,0,3,0,0,7,0,17,14,55,36,39,51,37,15,65,3,315
POA4372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,8,16,14,4,12,0,73
POA4373,0,0,0,3,3,0,0,0,0,12,0,3,0,0,0,0,0,6,8,16,15,54,41,34,57,69,25,72,19,389
POA4374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,25,22,19,22,32,8,41,5,191
POA4375,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,14,10,11,6,7,13,8,3,28,6,85
POA4376,0,0,0,0,0,0,0,6,0,6,0,0,0,0,5,3,0,3,6,13,6,21,20,3,24,26,4,28,6,133
POA4377,0,3,3,3,4,0,0,0,0,8,0,0,0,0,0,3,0,3,5,9,10,38,47,24,43,28,12,40,7,241
POA4378,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,4,0,8,13,27,36,19,65,32,8,50,4,254
POA4380,8,24,17,12,19,27,9,27,0,141,11,19,16,3,22,19,0,11,22,124,159,558,466,332,514,480,155,436,69,3177
POA4381,0,5,0,0,0,0,0,5,0,14,0,4,0,0,0,3,0,0,0,9,13,50,37,31,33,42,9,46,0,266
POA4382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,4,14,9,40,30,18,37,52,5,42,10,242
POA4383,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,9,27,21,9,33,25,11,26,5,175
POA4384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,4,7,0,24
POA4385,0,0,0,0,0,0,0,5,0,7,0,4,0,3,4,3,0,3,9,32,16,51,46,35,51,73,27,114,21,449
POA4387,0,3,5,0,0,3,0,0,0,7,0,0,0,0,0,8,6,3,3,22,17,66,67,44,72,96,38,125,17,544
POA4388,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,5,7,21,19,9,11,20,5,39,3,132
POA4390,3,14,21,12,23,44,22,39,0,178,13,12,4,11,22,43,12,20,29,160,120,388,320,253,467,612,282,812,58,3319
POA4400,5,9,4,0,5,13,5,7,0,49,0,4,0,3,10,7,3,3,10,38,67,111,103,70,220,177,66,169,14,1001
POA4401,0,15,7,9,16,8,3,13,0,79,3,8,9,8,14,11,9,26,36,123,89,305,250,180,583,459,146,449,76,2536
POA4402,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,9,12,3,7,7,5,24,3,76
POA4403,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,3,0,19,11,47,38,27,41,58,16,139,10,388
POA4404,0,3,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,6,4,9,11,22,19,27,24,51,21,98,8,278
POA4405,8,49,36,23,59,66,25,59,5,325,16,32,18,7,55,56,20,64,43,309,282,876,679,474,1246,1167,429,1301,116,6567
POA4406,4,3,0,0,0,0,0,0,0,24,6,4,4,0,0,6,0,7,14,39,36,91,61,41,75,135,57,360,22,881
POA4407,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,14,0,32,26,21,29,19,15,93,8,246
POA4408,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,4,23,9,33,23,13,32,34,18,72,8,245
POA4410,0,3,0,0,0,5,0,7,0,15,4,0,0,0,6,0,0,4,8,25,31,48,42,38,48,57,18,101,19,416
POA4411,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,22,5,3,16,17,14,39,5,129
POA4412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,9,13,9,15,3,39,7,107
POA4413,9,21,11,11,14,22,18,32,7,140,10,21,12,3,14,28,10,86,22,214,175,470,388,229,446,705,236,1142,96,3886
POA4415,0,4,3,0,3,12,4,7,0,23,0,0,0,7,3,3,0,8,5,39,39,134,71,81,150,160,66,219,14,926
POA4416,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,6,9,18,12,12,12,11,14,38,16,113,6,247
POA4417,0,0,0,0,0,3,0,0,0,5,0,3,5,0,0,0,0,8,8,22,15,24,27,24,39,49,9,112,13,316
POA4418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,3,5,3,3,6,31,4,56
POA4419,0,0,0,0,0,5,0,0,0,10,0,0,0,0,7,4,0,15,3,37,24,54,19,32,48,75,26,235,21,537
POA4420,0,9,0,0,0,7,5,7,0,21,0,0,5,0,0,6,0,3,6,23,28,62,39,28,51,103,32,259,18,623
POA4421,0,0,3,5,0,3,4,4,0,14,0,4,5,0,6,3,0,8,6,32,32,81,85,52,93,93,31,123,10,591
POA4422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5,23,18,3,10,37,7,111,0,219
POA4423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,6,0,12,0,58,0,106
POA4424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,13,15,6,9,12,3,53,0,117
POA4425,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,10,10,4,5,13,7,34,0,92
POA4426,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,5,7,8,4,35,3,75
POA4427,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,6,8,10,13,6,23,9,4,37,3,112
POA4428,0,5,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,3,0,13,25,31,25,24,34,41,8,120,4,320
POA4454,0,0,0,0,0,0,0,5,0,6,0,4,0,0,0,0,0,6,5,20,15,40,30,21,35,44,25,161,19,387
POA4455,3,28,12,13,40,40,24,53,0,218,5,28,22,0,39,31,8,64,58,262,180,456,363,264,870,838,300,1066,115,4451
POA4461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,0,19
POA4462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,6,8,3,27,4,69
POA4465,0,3,0,0,5,6,0,0,0,14,3,5,5,6,10,0,0,10,0,33,25,63,44,43,86,95,26,173,11,561
POA4467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,9,5,9,46,0,89
POA4468,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,3,0,7,3,20,4,9,11,3,7,25,0,69,6,141
POA4470,0,8,6,0,11,24,0,5,3,58,0,12,6,0,20,16,0,8,13,75,86,137,135,98,343,308,67,256,36,1468
POA4472,0,0,0,0,0,0,0,4,0,10,0,0,0,5,4,4,0,5,9,26,19,94,54,40,80,121,35,203,16,667
POA4474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,26,0,42
POA4477,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,3,9,17,19,28,13,12,19,45,18,85,17,254
POA4478,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,9,6,24,18,13,32,43,14,118,10,278
POA4479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8
POA4480,0,0,0,0,0,0,0,0,0,8,0,4,0,4,0,0,0,7,3,18,14,18,20,26,57,59,16,128,14,350
POA4481,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,7,0,4,3,24,5,29,4,74
POA4482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,20,7,28,0,68
POA4486,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,18,9,26,29,15,20,49,14,159,15,343
POA4487,0,8,6,8,12,9,8,11,3,65,4,5,7,0,13,7,0,14,18,67,46,157,145,119,243,221,81,452,48,1519
POA4488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,6,0,11,4,3,11,20,0,80,0,125
POA4489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,14,3,36
POA4490,0,0,0,0,8,0,0,3,0,12,0,0,0,0,0,3,0,6,11,20,23,46,56,47,66,120,21,171,16,557
POA4491,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,4,4,23,0,50
POA4492,0,3,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,5,0,6,8,15,8,6,35,41,10,77,3,210
POA4493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,11
POA4494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,10,11,15,7,35,0,83
POA4496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,12,4,6,17,3,46,4,103
POA4497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,16,19,4,8,24,9,85,16,180
POA4498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,9,11,3,3,14,10,51,3,98
POA4500,171,108,107,61,227,212,80,113,10,1090,49,87,73,47,209,213,53,91,150,967,1794,2844,2459,1682,5398,4810,1379,2463,309,23133
POA4501,16,15,10,0,28,34,8,18,0,127,7,12,12,7,46,23,9,18,28,163,223,305,274,195,707,538,141,238,60,2688
POA4502,26,24,16,11,47,34,13,25,3,188,10,17,17,7,33,36,7,22,36,189,310,564,462,351,1026,825,274,480,75,4367
POA4503,178,115,95,70,263,202,65,113,9,1111,41,109,76,56,291,218,51,106,194,1141,2005,3080,2722,2059,6354,5100,1464,2556,414,25751
POA4504,83,44,37,30,78,89,25,42,4,453,26,36,26,24,88,100,29,63,73,458,846,1427,1125,782,2413,2152,610,1261,147,10762
POA4505,89,69,56,41,125,111,34,56,7,585,35,66,36,34,129,134,33,78,107,643,928,1606,1270,1039,2812,2448,713,1522,218,12556
POA4506,91,53,43,21,99,92,34,40,9,491,33,43,47,37,119,110,24,52,87,562,873,1470,1368,974,2577,1968,600,1178,190,11199
POA4507,46,38,23,16,47,41,15,20,3,249,23,46,25,17,44,39,8,33,59,280,628,1003,730,518,1115,925,276,717,132,6047
POA4508,52,46,40,20,70,79,11,32,4,354,13,32,29,20,90,76,19,39,88,403,566,1059,835,647,1786,1431,372,791,177,7666
POA4509,136,87,83,50,150,110,27,76,3,721,30,65,62,50,164,160,36,98,145,806,1453,2312,2035,1507,4586,4059,1036,2042,295,19344
POA4510,146,104,77,46,190,165,40,95,8,881,55,137,88,76,247,199,45,109,275,1231,1733,3013,2576,1907,4910,3847,1085,2398,534,22003
POA4511,40,28,12,13,25,29,11,10,0,177,19,25,14,7,37,29,8,21,22,187,383,525,438,296,716,549,206,496,62,3675
POA4512,16,9,6,7,19,27,3,8,0,78,6,14,6,8,13,16,0,9,18,97,143,246,189,149,337,341,102,309,28,1838
POA4514,19,20,6,9,19,26,11,14,6,129,18,15,10,6,15,33,11,25,37,167,275,395,372,243,562,562,184,534,88,3204
POA4515,12,4,4,5,9,9,4,9,3,62,6,10,3,9,16,17,5,13,31,113,116,299,198,163,463,302,127,298,57,2028
POA4516,17,4,8,5,23,22,6,4,4,92,9,3,10,3,18,21,9,4,21,94,160,268,246,163,429,420,125,322,53,2192
POA4517,6,0,3,0,3,5,0,0,0,26,0,0,0,0,6,3,0,3,0,19,41,46,53,33,76,73,14,66,3,411
POA4518,8,16,11,9,20,17,5,15,0,99,8,23,13,7,26,16,8,19,16,135,203,384,319,210,491,460,171,367,32,2639
POA4519,24,25,14,11,31,38,10,20,0,176,12,15,8,12,28,24,6,19,51,175,333,610,515,363,792,695,229,593,91,4222
POA4520,32,49,17,20,33,40,11,39,4,237,20,39,35,21,50,61,4,36,31,291,548,1030,792,511,1085,1416,448,1115,70,7008
POA4521,15,9,12,3,19,32,7,10,0,113,9,21,12,3,22,23,8,15,19,127,240,344,260,197,447,513,158,372,51,2580
POA4550,19,12,10,10,22,27,5,7,3,117,7,20,9,4,27,13,4,12,13,113,188,327,305,202,486,405,116,312,34,2369
POA4551,230,189,133,67,204,202,49,102,12,1188,79,160,117,86,232,243,54,140,221,1338,2783,4668,3806,2715,5820,5190,1617,3521,485,30593
POA4552,22,18,8,3,18,23,0,14,5,110,18,38,14,9,12,18,4,27,34,182,355,719,490,309,434,479,149,455,84,3484
POA4553,32,42,21,11,49,44,8,27,0,235,18,36,18,10,49,39,9,19,45,244,488,848,646,475,1108,1004,310,726,102,5712
POA4554,0,6,4,3,10,3,0,3,0,39,6,8,0,3,4,8,3,14,10,64,78,162,121,82,136,159,45,105,33,924
POA4555,25,15,12,11,22,28,4,15,0,126,12,29,21,11,31,25,10,18,38,198,325,540,465,371,679,616,181,479,74,3731
POA4556,166,131,80,56,123,128,43,70,6,798,65,129,86,51,131,135,35,85,147,860,2001,3762,2892,1918,3906,3704,1112,2639,349,22286
POA4557,89,52,56,34,67,68,13,36,0,414,22,49,44,24,91,77,16,44,70,443,886,1558,1289,930,1963,1888,506,1217,154,10394
POA4558,87,58,46,47,97,67,17,39,5,464,27,46,47,26,91,86,16,56,106,494,948,1545,1421,957,2164,1833,556,1149,223,10797
POA4559,19,18,5,13,20,30,8,21,0,133,12,16,16,12,25,25,7,15,28,159,294,580,480,317,604,700,188,436,64,3651
POA4560,127,111,65,56,133,132,38,67,3,732,47,79,60,40,111,112,23,76,145,698,1473,2532,2041,1509,3065,2695,853,1813,297,16284
POA4561,36,35,19,18,26,39,10,23,0,205,9,28,9,17,35,23,8,28,33,187,358,629,520,399,706,775,216,577,65,4250
POA4562,35,30,16,17,21,25,11,26,0,177,20,44,25,16,26,25,6,17,37,215,440,778,537,393,620,657,183,567,72,4251
POA4563,34,30,28,15,41,35,9,18,3,205,10,33,30,13,20,17,3,12,31,173,397,718,587,379,639,677,169,503,82,4141
POA4564,35,44,29,14,28,37,9,11,0,199,12,32,22,16,31,28,9,24,49,221,458,845,651,463,1004,947,278,596,81,5325
POA4565,50,58,27,24,49,46,6,29,8,297,26,30,28,28,36,42,8,30,57,290,667,1111,827,607,1027,904,255,631,133,6162
POA4566,35,24,15,13,18,18,9,13,0,145,7,18,15,9,20,18,10,23,22,148,351,652,497,295,526,537,148,435,56,3495
POA4567,35,29,31,13,27,25,4,3,6,167,10,46,32,15,48,49,7,31,33,264,488,1091,769,502,759,938,236,679,88,5550
POA4568,10,3,10,5,24,12,4,8,0,86,6,18,13,3,15,23,7,15,17,117,171,242,217,156,247,264,89,187,53,1624
POA4569,8,4,0,0,0,9,0,5,0,28,5,5,6,3,8,7,0,9,14,47,80,152,87,79,101,125,27,82,19,748
POA4570,48,154,79,57,177,164,31,112,7,831,52,115,86,59,138,139,27,115,189,912,1007,2834,2426,1738,3180,2805,917,2800,448,18148
POA4571,0,4,0,5,0,3,0,3,0,16,3,0,3,0,0,5,0,6,0,26,31,73,45,41,43,80,14,45,8,392
POA4572,11,15,3,5,6,6,0,9,0,62,4,18,14,10,17,15,3,9,14,92,201,323,268,195,408,380,118,307,37,2235
POA4573,101,97,64,55,108,96,30,52,10,598,39,78,60,50,90,100,18,58,108,598,1432,2551,1886,1426,2518,2642,720,1757,220,15153
POA4574,5,0,0,0,7,3,0,3,0,25,0,3,0,4,0,3,0,3,10,32,72,98,60,60,98,99,25,109,15,643
POA4575,90,78,52,30,95,77,18,55,4,502,37,102,41,43,77,108,19,62,96,581,1137,2017,1595,1204,2433,2382,705,1760,195,13420
POA4580,0,10,7,3,4,5,0,9,0,39,7,10,6,8,6,3,6,13,19,81,83,258,188,120,164,156,48,156,46,1224
POA4581,0,8,3,0,3,5,0,3,0,27,0,10,3,5,4,0,3,3,5,37,25,121,69,61,75,102,35,79,10,583
POA4600,0,0,0,0,5,0,0,0,0,5,0,0,4,0,0,4,0,0,3,16,17,23,36,31,48,38,10,78,14,293
POA4601,0,0,0,0,0,3,0,0,0,8,0,7,0,0,0,0,0,5,0,15,21,64,51,42,59,71,13,140,10,468
POA4605,0,5,5,0,6,3,7,11,0,41,3,9,6,3,8,7,5,11,15,71,62,168,183,123,330,230,56,291,50,1493
POA4606,3,0,3,0,4,3,0,0,0,18,0,6,3,0,9,8,0,3,9,38,51,147,96,63,175,154,54,144,18,889
POA4608,0,0,0,4,5,0,4,0,0,13,0,3,0,4,4,0,0,3,4,26,14,64,47,27,49,55,22,92,11,385
POA4610,12,50,17,19,56,51,12,26,0,244,25,21,19,23,54,36,14,28,70,292,298,864,740,586,1401,1064,328,1061,150,6476
POA4611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,4,6,5,0,23,0,55
POA4612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,7,13,14,0,19,4,78
POA4613,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,13,20,16,30,23,24,22,36,20,77,12,258
POA4614,0,0,0,0,0,4,0,0,0,3,3,4,0,0,4,3,0,0,7,17,14,61,42,19,46,43,12,82,0,318
POA4615,0,17,8,12,10,18,7,15,0,79,8,16,5,11,23,18,3,13,18,114,106,329,282,198,396,315,124,380,60,2183
POA4620,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,7,4,26,14,15,33,28,3,39,7,157
POA4621,0,0,0,4,7,0,0,0,0,18,0,0,0,0,4,3,0,3,7,27,33,75,71,57,73,79,24,135,19,564
POA4625,0,3,5,4,11,7,0,3,0,43,0,3,6,8,6,6,0,4,23,64,40,153,129,106,201,201,79,232,47,1184
POA4626,0,5,0,0,4,0,5,5,0,29,5,6,8,5,10,28,0,16,13,86,36,109,83,61,158,224,68,255,28,1019
POA4627,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,6,0,5,4,19,10,32,29,16,37,55,14,138,13,352
POA4630,0,7,4,0,4,7,0,7,0,27,0,14,4,3,3,4,3,10,19,62,57,149,94,72,84,144,87,301,35,1022
